,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
10,,Quartz India,Vinamrata Chaturvedi,Donald Trump’s fourth NFT collection is apparently on the way,"Former president Donald Trump, a self-declared pro-crypto candidate, intends to enter the NFT arena yet again. In an interview with Bloomberg, the Republican presidential nominee said that a fourth Trump-themed NFT collection is on the way.Read more...",https://qz.com/trump-reportedly-plots-fourth-nft-collection-1851596552,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/60da4425380cc4adcf24d8af8b160e68.jpg",2024-07-17T16:07:00Z,"Former president Donald Trump, a self-declared pro-crypto candidate, intends to enter the NFT arena yet again. In an interview with Bloomberg, the Republican presidential nominee said that a fourth T… [+1997 chars]"
11,business-insider,Business Insider,mfox@businessinsider.com (Matthew Fox),Stock market today: Indexes slide as Biden plan to tighten China chip crackdown weighs on tech,The Biden administration is considering the strictest trade restrictions on foreign companies that sell chip technologies to China.,https://markets.businessinsider.com/news/stocks/stock-market-today-chip-stocks-plunge-on-potential-china-restrictions-2024-7,https://i.insider.com/6697c9e58893442a51574a0b?width=1200&format=jpeg,2024-07-17T13:46:16Z,"US stocks were mostly lower on Wednesday after as tech slid on bad news in the chip sector. 
The Biden administration is considering the strictest trade restrictions yet on China and its ability to … [+1732 chars]"
12,,Netzpolitik.org,Maximilian Henning,Standstill in EU Parliament: How Conservatives are stalling the Digital Euro,"Stefan Berger und Markus Ferber in the Committee on Economic and Monetary Affairs. – Alle Rechte vorbehalten EU-Parlament
The European Parliament is negotiating a law on the Digital Euro – until now, with no result. Leading the negotiations is the European P…",https://netzpolitik.org/2024/standstill-in-eu-parliament-how-conservatives-are-stalling-the-digital-euro/,https://cdn.netzpolitik.org/wp-upload/2024/07/1674491549739_20230123_EP-143590A_AR2_331-1-1200x675.jpg,2024-07-17T10:37:45Z,"The German language has a word for the fear of not getting something done before a deadline: „Torschlusspanik“. Originally, this referred to inhabitants of a walled city panicking when the guards shu… [+15769 chars]"
13,,Netzpolitik.org,Maximilian Henning,Stillstand im EU-Parlament: Wie Konservative den Digitalen Euro verzögern,"Stefan Berger und Markus Ferber im Ausschuss für Wirtschaft und Währung. – Alle Rechte vorbehalten EU-Parlament
Das Europäische Parlament verhandelt das Gesetz zum Digitalen Euro – bisher ohne Ergebnis. Federführend ist die konservative Europäische Volkspart…",https://netzpolitik.org/2024/stillstand-im-eu-parlament-wie-konservative-den-digitalen-euro-verzoegern/,https://cdn.netzpolitik.org/wp-upload/2024/07/1674491549739_20230123_EP-143590A_AR2_331-1200x675.jpg,2024-07-17T10:37:49Z,"Torschlusspanik – das fasst das Gefühl in Brüssel in den Monaten vor der Europawahl ganz gut zusammen. Denn im April hatte das EU-Parlament seine letzte Sitzung, damit ist erstmal Schicht im Schacht.… [+15987 chars]"
14,,TalkAndroid,Irene Okpanachi,AT&T Reportedly Paid Hackers To Delete Stolen Data,AT&T pays hacker that hit them to delete user data.,https://www.talkandroid.com/484582-att-hack-ransom-data/,https://www.talkandroid.com/wp-content/uploads/2024/07/ATT-building-front-view.jpg,2024-07-17T17:46:38Z,"On July 12, AT&amp;T suffered a major data breach that exposed the call and text records of nearly all its cellular customers. The records stretch back to October 2022, and the breach also affected c… [+2847 chars]"
15,,Nakedcapitalism.com,Lambert Strether,Links 7/18/2024,Our cuddly daily links,https://www.nakedcapitalism.com/2024/07/links-7-18-2024.html,https://www.nakedcapitalism.com/wp-content/uploads/2024/07/Koala_with_young.jpg,2024-07-18T10:58:34Z,"Colorado rattlesnake “mega den” gaining national attention via webcam for citizen science The Colorado Sun
Near-extinct crocodiles make comeback in Cambodia BBC
Wall Street Senses the Barbarians Ar… [+7245 chars]"
16,,Forbes,"Susie Violet Ward, Contributor, 
 Susie Violet Ward, Contributor
 https://www.forbes.com/sites/susievioletward/",Bitcoin Payment Solutions With BTCPay Server And Musqet,"How BTCPay Server and Musqet are transforming bitcoin payments, offering solutions for both e-commerce and physical stores.",https://www.forbes.com/sites/digital-assets/2024/07/18/bitcoin-payment-solutions-with-btcpay-server-and-musqet/,"https://imageio.forbes.com/specials-images/imageserve/6698f3a21e56c91b3db5de37/0x0.jpg?format=jpg&crop=2627,1881,x0,y0,safe&height=900&width=1600&fit=bounds",2024-07-18T12:23:31Z,"View of a Bitcoin sign announcing the acceptance of the bitcoin for payments Photo by Kellys ... [+] Portillo
Getty Images
Bitcoins rapid adoption as a means of payment has led to the development o… [+6774 chars]"
17,,Forbes,"Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/",‘He’s Changed His Tune’—Trump Reveals JPMorgan CEO’s ‘Sudden’ Bitcoin And Crypto Flip Amid Huge Price Surge,"Donald Trump has revealed JPMorgan CEO Jamie Dimon, an arch-bitcoin and crypto skeptic, has ""all of a sudden changed his tune""...",https://www.forbes.com/sites/digital-assets/2024/07/17/hes-changed-his-tune-trump-reveals-jpmorgan-ceos-sudden-bitcoin-and-crypto-flip-amid-huge-price-surge/,"https://imageio.forbes.com/specials-images/imageserve/6697e73d601797e33bd259e9/0x0.jpg?format=jpg&crop=2778,1706,x0,y0,safe&height=900&width=1600&fit=bounds",2024-07-17T17:55:18Z,"BitcoinBitcoin
 has rocketed higher over the last year as the chief executive of the world's largest asset manager, BlackRock, admits he got bitcoin wrong.
Subscribe now to Forbes' CryptoAsset &amp… [+4885 chars]"
18,,Forbes,"Derek Saul, Forbes Staff, 
 Derek Saul, Forbes Staff
 https://www.forbes.com/sites/dereksaul/",Mark Cuban Mark Cuban's Theory For Trump's Silicon Valley Support: Instability Will Help Bitcoin,"“You can’t align the stars any better for a BTC price acceleration” than Trump’s economic blueprint, according to Cuban, who simultaneously predicted the decline of the dollar under Trump.",https://www.forbes.com/sites/dereksaul/2024/07/17/mark-cuban-mark-cubans-theory-for-trumps-silicon-valley-support-instability-will-help-bitcoin/,"https://imageio.forbes.com/specials-images/imageserve/669825f9a38d8d5b29815af3/0x0.jpg?format=jpg&crop=3422,1923,x0,y0,safe&height=900&width=1600&fit=bounds",2024-07-17T20:19:08Z,"Donald Trumps growingsupport among prominent technology figures is a bitcoin play, posited billionaire Trump critic Mark Cuban, offering an arguableand in Cubans words, contrarytheory that the potent… [+4456 chars]"
19,,Forbes,"Roger Huang, Contributor, 
 Roger Huang, Contributor
 https://www.forbes.com/sites/rogerhuang/","Your Guide To Nostr, The Decentralized Network For Everything",Nostr is gaining prominence as a decentralized social media network - but that just scratches the surface of what it can do.,https://www.forbes.com/sites/digital-assets/2024/07/17/your-guide-to-nostr-the-decentralized-network-for-everything/,https://imageio.forbes.com/specials-images/imageserve/669496a9d892a2e12a405e25/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-17T16:15:00Z,"MIAMI, FLORIDA - JUNE 04: Jack Dorsey creator, co-founder, and Chairman of Twitter and co-founder &amp; ... [+] CEO of Square on stage at the Bitcoin 2021 Convention, a crypto-currency conference hel… [+5253 chars]"
20,,Forbes,"Danielle Chemtob, Forbes Staff, 
 Danielle Chemtob, Forbes Staff
 https://www.forbes.com/sites/daniellechemtob/",Forbes Daily: The Venture Capitalists Backing Trump’s Reelection Bid,"Wednesday's edition of Forbes Daily covers bitcoin's 'Trump factor,' another Dow record, Musk moving X and SpaceX to Texas, weight loss drug competition and more.",https://www.forbes.com/sites/daniellechemtob/2024/07/17/forbes-daily-the-venture-capitalists-backing-trumps-reelection-bid/,"https://imageio.forbes.com/specials-images/imageserve/6697b8cdef5c1f4bfa2cd525/0x0.jpg?format=jpg&crop=2999,1687,x0,y103,safe&height=900&width=1600&fit=bounds",2024-07-17T12:31:01Z,"This is a published version of the Forbes Daily newsletter, you can sign-up to get Forbes Daily in your inbox here.
Good morning,
Wednesday is expected to be another day of sweltering temperatures … [+8381 chars]"
21,,Forbes,"Roomy Khan, Contributor, 
 Roomy Khan, Contributor
 https://www.forbes.com/sites/roomykhan/",Hardware Wallets: Enhancing Digital Security And Catalyzing Adoption,Integration of hardware wallet security with traditional financial infrastructure marks a pivotal milestone in cryptocurrency's evolution paving the way to mass adoption.,https://www.forbes.com/sites/roomykhan/2024/07/17/hardware-wallets-enhancing-digital-security-and-catalyzing-adoption/,https://imageio.forbes.com/specials-images/imageserve/6697d5c5533631db3dff6894/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-17T14:57:31Z,"Concept of protection and cryptocurrency storage. 3D rendering
getty
The cryptocurrency revolution is rapidly transforming the global financial landscape, driving unprecedented adoption and investm… [+10534 chars]"
22,,Forbes,"Danielle Chemtob, Forbes Staff, 
 Danielle Chemtob, Forbes Staff
 https://www.forbes.com/sites/daniellechemtob/",Forbes Daily: Big Tech Stocks Flail In Evidence Of Market Repositioning,"Thursday's edition of Forbes Daily covers Nasdaq's big drop, Biden tests positive for Covid, AMD buys Silo AI, luxury fashion trouble, Secret Service pushback and more.",https://www.forbes.com/sites/daniellechemtob/2024/07/18/forbes-daily-big-tech-stocks-flail-in-evidence-of-market-repositioning/,"https://imageio.forbes.com/specials-images/imageserve/669903b7d3ee660b709a89af/0x0.jpg?format=jpg&crop=1138,641,x0,y3,safe&height=900&width=1600&fit=bounds",2024-07-18T12:07:17Z,"This is a published version of the Forbes Daily newsletter, you can sign-up to get Forbes Daily in your inbox here.
Good morning,
Martine Rothblatt started United Therapeutics nearly three decades … [+9173 chars]"
23,,Tecmundo.com.br,Nilton Kleina,J.D. Vance: o que o candidato a vice de Donald Trump pensa de tecnologia?,"O senador J.D. Vance, do partido Republicano pelo estado de Ohio, foi o escolhido de Donald Trump para o cargo de vice-presidente na corrida eleitoral dos Estados Unidos. A dupla, caso saia vitoriosa, pode ter um grande impacto na atividade de gigantes da tec…",https://www.tecmundo.com.br/mercado/287148-j-d-vance-candidato-vice-donald-trump-pensa-tecnologia.htm,https://tm.ibxk.com.br/2024/07/17/17165625673293.jpg?ims=1200xorig,2024-07-17T19:57:17Z,"O senador J.D. Vance, do partido Republicano pelo estado de Ohio, foi o escolhido de Donald Trump para o cargo de vice-presidente na corrida eleitoral dos Estados Unidos. A dupla, caso saia vitoriosa… [+1994 chars]"
24,,Biztoc.com,scmp.com,Tesla’s biggest fan Cathie Wood predicts the stock to soar 10-fold as robotaxis take off,"Wood is known for making outsize predictions, including her call that bitcoin would reach as much as US$1.48 million by 2030.",https://biztoc.com/x/2db841dd7d8a1585,https://biztoc.com/cdn/2db841dd7d8a1585_s.webp,2024-07-17T01:51:50Z,"Wood is known for making outsize predictions, including her call that bitcoin would reach as much as US$1.48 million by 2030.
This story appeared on scmp.com, 2024-07-17."
25,,Biztoc.com,coindesk.com,"Indian Crypto Exchange Hack Sends SHIB, WRX Tumbling as Bitcoin, Tether Trade at Massive Discount","WazirX's native token WRX slumped 15% in dollar terms.
- SHIB has lost 6% since the attacker drained $100 million worth of the token from the Indian exchange.
- Most coins, including market leader bitcoin and tether, are trading at a significant discount on W…",https://biztoc.com/x/1ed3678dd4bed5d5,https://biztoc.com/cdn/1ed3678dd4bed5d5_s.webp,2024-07-18T09:56:45Z,"WazirX's native token WRX slumped 15% in dollar terms.- SHIB has lost 6% since the attacker drained $100 million worth of the token from the Indian exchange.- Most coins, including market leader bitc… [+129 chars]"
26,,Daily Beast,Mini Racker,This Is Why Billionaire Tech Bros Are All in for Trump,"Photo Illustration by Erin O’Flynn/The Daily Beast/Getty Images
Silicon Valley billionaires and crypto fans are throwing their support—and money—at former President Donald Trump.“The Democratic Party has moved so far left that the Republican Party is now clo…",https://www.thedailybeast.com/why-billionaire-tech-bros-are-all-in-for-trump,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1721257316/240717-crypto-tech-bros-embrace-trump-vance-hero_u2206c",2024-07-17T18:10:00Z,"Silicon Valley billionaires and crypto fans are throwing their supportand moneyat former President Donald Trump.
The Democratic Party has moved so far left that the Republican Party is now closest t… [+2947 chars]"
27,,CoinDesk,Alexander Blume,Bitcoin Summer 2024: What to Expect,"BTC is currently flat, caught in a plateau between narratives. What factors could wake the bull again? Alexander Blume, CEO of Two Prime, looks ahead.",https://www.coindesk.com/opinion/2024/07/17/bitcoin-summer-2024-what-to-expect/,https://www.coindesk.com/resizer/bnqyvFfym99O87z3Tf9yzWGKMxU=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RMRIG6CR2JC25J6GCZHDGRAK5U.jpg,2024-07-17T15:32:33Z,"Bitcoin is currently in a lull between narratives. The excitement and speculation and fast pace of inflows from the launch of the ETFs has subsided. Not much good news is on the horizon, perhaps unti… [+2898 chars]"
28,,CoinDesk,Omkar Godbole,"Indian Crypto Exchange Hack Sends SHIB, WRX Tumbling as Bitcoin, Tether Trade at Massive Discount","Most coins, including market leader bitcoin and USDT, are trading at a significant discount on WazirX.",https://www.coindesk.com/markets/2024/07/18/indian-crypto-exchange-hack-sends-shib-wrx-tumbling-as-bitcoin-tether-trade-at-massive-discount/,https://www.coindesk.com/resizer/ptL0eOtQ-Vm1vnbbmQrtdCP__bQ=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/6MLC6M43OZFWTIWOZ54O6UT354.jpg,2024-07-18T09:49:52Z,"<ul><li>WazirX's native token WRX slumped 15% in dollar terms.
</li><li>SHIB has lost 6% since the attacker drained $100 million worth of the token from the Indian exchange.
</li><li>Most coins, in… [+1853 chars]"
29,,CoinDesk,"Jamie Crawley, Omkar Godbole",First Mover Americas: Bitcoin Trades Below $65K Following Wednesday's Drop,"The latest price moves in bitcoin (BTC) and crypto markets in context for July 18, 2024. First Mover is CoinDesk’s daily newsletter that contextualizes the latest actions in the crypto markets.",https://www.coindesk.com/markets/2024/07/18/first-mover-americas-bitcoin-trades-below-65k-following-wednesdays-drop/,https://www.coindesk.com/resizer/1mrJBW_LwxIu2Ihs8IoZFF-r72w=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/QHPZXSO65JAZRM3BV5MKSNT4RM.JPG,2024-07-18T12:01:54Z,"This article originally appeared in First Mover, CoinDesks daily newsletter, putting the latest moves in crypto markets in context. Subscribe to get it in your inbox every day.
Bitcoin (BTC) struggl… [+2416 chars]"
30,,CoinDesk,Omkar Godbole,Bitcoin ETF Inflows Hit Six-Week High of $422.5M,"BTC's price has recovered 23% since hitting lows near $53,500 on July 5.",https://www.coindesk.com/markets/2024/07/17/bitcoin-etf-inflows-hit-six-week-high-of-4225m/,https://www.coindesk.com/resizer/tJ28GEvR3Bb5VFxtplqhSyiIAeM=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YPCV7OYCZVD73KCUGYF6BFJOHQ.png,2024-07-17T05:12:12Z,"<ul><li>The 11 spot BTC ETFs listed in the U.S. recorded a cumulative inflow of $422.5 million on Tuesday.
</li><li>The funds have collected over $1 billion in the past three trading days alone.
</… [+2397 chars]"
31,,CoinDesk,Amitoj Singh,"U.S. Senator Who Called Bitcoin 'Ideal Choice for Criminals,' Convicted of Bribery","U.S. Senator Bob Menendez (Dem) from New Jersey, a staunch crypto critic, was found guilty of accepting bribes, including gold bars and a luxury car, in exchange for his political clout by a jury on Tuesday.",https://www.coindesk.com/policy/2024/07/17/us-senator-who-called-bitcoin-ideal-choice-for-criminals-convicted-of-bribery/,https://www.coindesk.com/resizer/qPSWAg4y4V67LjRdwZ9wYrtQ9hY=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/WAJGH2LFFFDD5NZEZHEVBEGCOQ.jpg,2024-07-17T07:39:20Z,"<ul><li>One of New Jersey's Democratic Senators Bob Menendez was found guilty on Tuesday of accepting bribes as a foreign agent.
</li><li>The crypto community pointed to the irony of Menendez gettin… [+2252 chars]"
32,,CoinDesk,Shaurya Malwa,Bitcoin Bulls Eye $70K Amid Donald Trump's Rising Chances of Returning as President,"“BTC could hover around the 120-day moving average, and the price may have the momentum to go up to $68k or even $70k, but we need to continue to monitor closely the Fed policies and implications of Mt Gox,” one trader said.",https://www.coindesk.com/markets/2024/07/17/bitcoin-bulls-eye-70k-amid-donald-trumps-rising-chances-of-returning-as-president/,https://www.coindesk.com/resizer/rZun0jj-IOCYxS4giMXNWG4obpM=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/AMLBAKAKWJHGXG3MQWIIEFKSWA,2024-07-17T07:22:11Z,"<ul><li>Traders anticipate bitcoin rallying to $70,000, buoyed by a more optimistic macro environment and the prospect of a crypto-friendly U.S. administration under Donald Trump.
</li><li>Reduced s… [+2321 chars]"
33,,CoinDesk,Will Canny,Ether Spot ETF Inflows Will Push ETH to Beyond $5K: Bitwise,"It may not happen immediately and price action could be choppy to start due to outflows from the Grayscale Ethereum Trust, after it converts to an ETF, the report said.",https://www.coindesk.com/markets/2024/07/17/ether-spot-etf-inflows-will-push-eth-to-beyond-5k-bitwise/,https://www.coindesk.com/resizer/eceZzlHBM_ml5NuTzNMBB4eT0ZQ=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/CEH6Z37AC5CLVPE4FOR46QFJDQ.jpeg,2024-07-17T08:28:12Z,"<ul><li>Launch of spot ether ETFs in the U.S. will push the price of the crypto to all-time highs above $5,000, the report said.
</li><li>Bitwise said money flowing into new ether spot ETFs will hav… [+1888 chars]"
34,,CoinDesk,"Jamie Crawley, Omkar Godbole",First Mover Americas: Bitcoin Bulls Eye $70K After Return to $66K,"The latest price moves in bitcoin (BTC) and crypto markets in context for July 17, 2024. First Mover is CoinDesk’s daily newsletter that contextualizes the latest actions in the crypto markets.",https://www.coindesk.com/markets/2024/07/17/first-mover-americas-bitcoin-bulls-eye-70k-after-return-to-66k/,https://www.coindesk.com/resizer/4Lj95vSgp4qlqjuFwjM7NO9gWCg=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SSYPRWPCCBASVB5FYO5UUYUKIE.JPG,2024-07-17T12:01:06Z,"This article originally appeared in First Mover, CoinDesks daily newsletter, putting the latest moves in crypto markets in context. Subscribe to get it in your inbox every day.
Bitcoin traders are e… [+2567 chars]"
35,,CoinDesk,Will Canny,Core Scientific Upgraded to Buy From Neutral to Reflect HPC Expansion: B Riley,"The bitcoin miner will be a leader in hosting high-performance computing due to its lucrative deals with CoreWeave and management’s deep experience in operating enterprise data centers, the report said.",https://www.coindesk.com/markets/2024/07/17/core-scientific-upgraded-to-buy-from-neutral-to-reflect-hpc-expansion-b-riley/,https://www.coindesk.com/resizer/XND2kfHMVeHQOuxZeSsdGw9EmUY=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/EVIOFIOFGNFA5C4TE2RZZYUCRI.jpg,2024-07-17T14:50:06Z,"<ul><li>B Riley raised Core Scientific to buy from neutral, and lifted its price target to $13 from $0.50.
</li><li>Core is a future leader in high-performance computing hosting, the report said.
<… [+1648 chars]"
36,,CoinDesk,Krisztian Sandor,Bitcoin Dips Below $64K as U.S. Equity Selloff Stalls Crypto Rebound,"A stock market correction is the biggest risk for the crypto market, but a renewed downturn would be a buying opportunity, an LMAX Group strategist said.",https://www.coindesk.com/markets/2024/07/17/bitcoin-dips-below-64k-as-us-equity-selloff-stalls-crypto-rebound/,https://www.coindesk.com/resizer/UK35jrff_RZemfODL42dw8O4mhk=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/F266MZUL5BHITJ3EBPPCWHNFDU.png,2024-07-17T17:28:57Z,"Cryptocurrencies sharply reversed early gains during the U.S. trading session on Wednesday with bitcoin (BTC) dipping below $64,000 as a broad-market equity sell-off weighed on the digital asset mark… [+1870 chars]"
37,,CoinDesk,Omkar Godbole,"Deribit's New Bitcoin, Ether Options Tied to U.S. Elections Get Thumbs Up From Crypto Traders",Traders said these options will help define risk and protect capital from expected volatility in the lead-up to and following the binary event.,https://www.coindesk.com/markets/2024/07/17/deribits-new-bitcoin-ether-options-tied-to-us-elections-gets-thumbs-up-from-crypto-traders/,https://www.coindesk.com/resizer/dOyLrKIF_knZVOEsJVEZouTOMH4=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MJKYCHA6VNCZDGVDMNAYPHFGIE.jpg,2024-07-17T08:47:01Z,"<ul><li>Deribit to list BTC, ETH options expiring four days after the U.S. elections on Nov. 4.
</li><li>Traders said these options will help define risk and protect capital from expected volatility… [+2945 chars]"
