,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
33,,Xataka.com,John Tones,"Batió el récord de 'El exorcista' como la película de terror más taquillera de la historia, y puedes verla en Netflix","Tras su estreno en 2017, 'It' (que puedes recuperar en Netflix, Prime Video, Max y Movistar Plus+) batió un récord muy especial: convertirse en la película de terror con mayor recaudación de todos los tiempos en la taquilla. 'El exorcista', la anterior pelícu…",https://www.xataka.com/streaming/batio-record-exorcista-como-pelicula-terror-taquillera-historia-puedes-verla-netflix,https://i.blogs.es/023c94/captura-de-pantalla-2024-06-29-a-la-s-16.28.09/840_560.jpeg,2024-06-30T14:01:36Z,"Tras su estreno en 2017, 'It' (que puedes recuperar en Netflix, Prime Video, Max y Movistar Plus+) batió un récord muy especial: convertirse en la película de terror con mayor recaudación de todos lo… [+1803 chars]"
34,,Xataka.com,Yúbal Fernández,Mejores apps gratis para editar vídeo en tu móvil Android e iPhone,"Vamos a decirte cuáles son las mejores apps gratis para editar vídeo en tu móvil, ya sea Android o con un iPhone. Los móviles son cada vez más potentes y tienen más posibilidades, y entre ellas está la de poder editar de una manera profesional los vídeos que …",https://www.xataka.com/basics/mejores-apps-gratis-para-editar-video-tu-movil-android-e-iphone,https://i.blogs.es/8fd485/edita-movil/840_560.jpeg,2024-07-13T10:01:51Z,"Vamos a decirte cuáles son las mejores apps gratis para editar vídeo en tu móvil, ya sea Android o con un iPhone. Los móviles son cada vez más potentes y tienen más posibilidades, y entre ellas está … [+8686 chars]"
35,,Xataka.com,Jose García,Llevo en Threads desde su lanzamiento y contra todo pronóstico me parece una plataforma mucho más amigable que Twitter,"Twitter se ha convertido en X y no, no son lo mismo. No es que Twitter haya sido siempre una plataforma perfecta, pero desde la llegada de Elon Musk ha ido de mal en peor. La plataforma está llena de odio, cierto mal rollo, criptobros, estafas con Arguiñano d…",https://www.xataka.com/aplicaciones/llevo-threads-su-lanzamiento-todo-pronostico-me-parece-plataforma-mucho-amigable-que-twitter,https://i.blogs.es/b041ec/img_9953/840_560.jpeg,2024-07-07T10:01:46Z,"Twitter se ha convertido en X y no, no son lo mismo. No es que Twitter haya sido siempre una plataforma perfecta, pero desde la llegada de Elon Musk ha ido de mal en peor. La plataforma está llena de… [+8559 chars]"
36,,Hubspot.com,esantiago@hubspot.com (Erica Santiago),10 Creative Company Profile Examples to Inspire You [+ 12 Templates],"As a content creator, I know brand identity is everything. My audience wants to know what makes me different, why I create content, why they should trust the information I put out, and why I might promote a product or service.",https://blog.hubspot.com/marketing/company-profile-0-varb#article,https://www.hubspot.com/hubfs/Untitled%20design%20%2857%29.jpg,2024-07-22T19:11:18Z,"As a content creator, I know brand identity is everything. My audience wants to know what makes me different, why I create content, why they should trust the information I put out, and why I might pr… [+23928 chars]"
37,,Hubspot.com,lkolowich@hubspot.com (Lindsay Kolowich Cox),27 of the Best Professional Bio Examples I've Ever Seen [+ Templates],"As a writer, I have to let readers and potential clients know my expertise, my skills, and why they should work with me or be interested in what I say. So, a professional bio is a must in my industry.",https://blog.hubspot.com/marketing/professional-bio-examples-2-varb#article,https://www.hubspot.com/hubfs/Untitled%20design%20%2863%29.jpg,2024-07-22T19:22:11Z,"As a writer, I have to let readers and potential clients know my expertise, my skills, and why they should work with me or be interested in what I say. So, a professional bio is a must in my industry… [+52989 chars]"
38,le-monde,Le Monde,Oscar Korbosli et Mustapha Kessous,"En direct, Tour de France 2024 : suivez la deuxième étape entre Cesenatico et Bologne","La deuxième étape de la 111ᵉ édition de la Grande Boucle relie, dimanche 30 juin, Cesenatico à Bologne, en Italie. Au programme, 200 kilomètres et six difficultés.",https://www.lemonde.fr/sport/live/2024/06/30/en-direct-tour-de-france-2024-suivez-la-deuxieme-etape-entre-cesenatico-et-bologne_6245522_3242.html,https://img.lemde.fr/2024/06/30/720/0/8640/4320/1440/720/60/0/2c0b379_81b88d32980d4af4928e816f4679d9c7-0-9dd5a115b47f437f85f1aed5fe2f212d.jpg,2024-06-30T10:35:13Z,"Bienvenue dans ce direct consacré à la deuxième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver sur les Champs-Elysées, Jeux olympiques de Paris 2024 obl… [+1832 chars]"
39,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la quatrième étape entre Pignerol et Valloire","Après trois jours en Italie, les coureurs arrivent en France, lors de la quatrième étape, mardi 2 juillet. Au programme, 139,6 kilomètres, dont le terrible col du Galibier.",https://www.lemonde.fr/sport/live/2024/07/02/en-direct-tour-de-france-2024-suivez-la-quatrieme-etape-entre-pignerol-et-valloire_6246000_3242.html,https://img.lemde.fr/2024/06/30/0/0/4585/2292/1440/720/60/0/882e188_5945453-01-06.jpg,2024-07-02T11:15:01Z,"Bienvenue dans ce direct consacré à la quatrième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblig… [+1956 chars]"
40,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la cinquième étape entre Saint-Jean-de-Maurienne et Saint-Vulbas","La cinquième étape de l’édition 2024 s’élance de Saint-Jean-de-Maurienne (Savoie), mercredi 3 juillet, et rejoint Saint-Vulbas (Ain). Les 177 kilomètres, dépourvus de difficulté, devraient permettre aux sprinteurs de s’expliquer.",https://www.lemonde.fr/sport/live/2024/07/03/en-direct-tour-de-france-2024-suivez-la-cinquieme-etape-entre-saint-jean-de-maurienne-et-saint-vulbas_6246465_3242.html,https://img.lemde.fr/2024/06/30/868/0/5206/2603/1440/720/60/0/ad0b565_5945294-01-06.jpg,2024-07-03T11:30:07Z,"Bienvenue dans ce direct consacré à la cinquième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, en raison des Jeux olympiques.
Quo… [+1768 chars]"
41,le-monde,Le Monde,Oscar Korbosli et Mustapha Kessous,"En direct, Tour de France 2024 : les Français animent l’échappée, Bardet et le peloton en chasse","La deuxième étape de la 111ᵉ édition de la Grande Boucle relie, dimanche 30 juin, Cesenatico à Bologne, en Italie. Au programme, 200 kilomètres et six difficultés.",https://www.lemonde.fr/sport/live/2024/06/30/en-direct-tour-de-france-2024-les-francais-animent-l-echappee-bardet-et-le-peloton-en-chasse_6245522_3242.html,https://img.lemde.fr/2024/06/30/720/0/8640/4320/1440/720/60/0/59dbb57_6e3e575962104920b6f9a0b8551754e0-0-6eea3d410d1f426884f0391bd164e1d9.jpg,2024-06-30T14:35:17Z,"Bienvenue dans ce direct consacré à la deuxième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver sur les Champs-Elysées, Jeux olympiques de Paris 2024 obl… [+1832 chars]"
42,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la troisième étape entre Plaisance et Turin","La troisième étape de l’édition 2024 s’élance de Plaisance, lundi 1ᵉʳ juillet, et rallie Turin. Cette dernière portion de course en Italie, longue de quelque 230 kilomètres, semble favorable aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/01/en-direct-tour-de-france-2024-suivez-la-troisieme-etape-entre-plaisance-et-turin_6245826_3242.html,https://img.lemde.fr/2024/06/30/616/0/7395/3697/1440/720/60/0/a6fe1da_5945531-01-06.jpg,2024-07-01T09:35:03Z,"Bienvenue dans ce direct consacré à la troisième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris, en raison des Jeux olympiques.
Quoi ? La trois… [+1743 chars]"
43,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : le Français Fabien Grellier repris par un peloton lancé à toute allure","La troisième étape de l’édition 2024 s’élance de Plaisance, lundi 1ᵉʳ juillet, et rallie Turin. Cette dernière portion de course en Italie, longue de quelque 230 kilomètres, semble favorable aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/01/en-direct-tour-de-france-2024-le-francais-fabien-grellier-repris-par-un-peloton-lance-a-toute-allure_6245826_3242.html,https://img.lemde.fr/2024/07/01/483/0/5802/2901/1440/720/60/0/99e43fd_5957683-01-06.jpg,2024-07-01T14:19:02Z,"Bienvenue dans ce direct consacré à la troisième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris, en raison des Jeux olympiques.
Quoi ? La trois… [+1743 chars]"
44,le-monde,Le Monde,Louise Le Borgne et Mustapha Kessous,"En direct, Tour de France 2024 : suivez la sixième étape entre Mâcon et Dijon","La sixième étape de l’édition 2024 s’élance de Mâcon, jeudi 4 juillet, et rallie Dijon, en Bourgogne. Une étape de transition, longue de 163 kilomètres, favorable aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/04/en-direct-tour-de-france-2024-suivez-la-sixieme-etape-entre-macon-et-dijon_6246819_3242.html,https://img.lemde.fr/2024/07/03/0/0/8640/4320/1440/720/60/0/7592a67_3088912d1a774226aa7b3a8f59e5cf47-0-f4cad3b8720e47afbf7ba788d69b1378.jpg,2024-07-04T11:50:10Z,"Bienvenue dans ce direct consacré à la sixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+1762 chars]"
45,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la neuvième étape autour de Troyes","La neuvième étape de cette 111ᵉ édition de la Grande Boucle, longue de 199 kilomètres et disputée autour de Troyes (Aube), présente un parcours atypique, avec des secteurs non asphaltés.",https://www.lemonde.fr/sport/live/2024/07/07/en-direct-tour-de-france-2024-suivez-la-neuvieme-etape-autour-de-troyes_6247474_3242.html,https://img.lemde.fr/2024/07/04/842/0/6816/3408/1440/720/60/0/467c55d_5985810-01-06.jpg,2024-07-07T11:35:17Z,"Bienvenue dans ce direct consacré à la neuvième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+1943 chars]"
46,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la dix-huitième étape entre Gap et Barcelonnette","Le peloton s’élance de Gap (Hautes-Alpes) et rejoint Barcelonnette (Alpes-de-Haute-Provence), jeudi 18 juillet, au cours d’une succession de cols de moyenne montagne.",https://www.lemonde.fr/sport/live/2024/07/18/en-direct-tour-de-france-2024-suivez-la-dix-huitieme-etape-entre-gap-et-barcelonnette_6252089_3242.html,https://img.lemde.fr/2024/07/17/937/0/6000/3000/1440/720/60/0/767b30b_5104025-01-06.jpg,2024-07-18T11:20:04Z,"Bienvenue dans ce direct consacré à la quatrième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblig… [+1883 chars]"
47,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la seizième étape entre Gruissan et Nîmes","Après une journée de repos, les coureurs remontent en selle dans l’Aude, mardi, pour une seizième étape de la Grande Boucle, longue de 188,6 kilomètres, essentiellement de plat et qui semble promise aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/16/en-direct-tour-de-france-2024-suivez-la-seizieme-etape-entre-gruissan-et-nimes_6250864_3242.html,https://img.lemde.fr/2024/07/14/720/0/8640/4320/1440/720/60/0/b8b946e_9ffbcf8139fb460391e2f2035a7028e1-0-5accd99ad9be45999b92e0ee91cee806.jpg,2024-07-16T11:30:09Z,"Bienvenue dans ce direct consacré à la seizième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+2380 chars]"
48,le-monde,Le Monde,Louise Le Borgne,"En direct, Tour de France 2024 : suivez la dixième étape entre Orléans et Saint-Amand-Montrond","Au lendemain d’une journée de repos, le peloton reprend la route, mardi 9 juillet, pour la dixième étape de la 111ᵉ édition de la Grande Boucle, longue de 187 kilomètres.",https://www.lemonde.fr/sport/live/2024/07/09/en-direct-tour-de-france-2024-suivez-la-dixieme-etape-entre-orleans-et-saint-amand-montrond_6248212_3242.html,https://img.lemde.fr/2024/07/07/1119/0/8640/4320/1440/720/60/0/d143557_c31a6316a6fc423bb0d2efd440543038-0-e6f394dcf3204f0ca31bfae9a7eb02b0.jpg,2024-07-09T11:25:04Z,"Bienvenue dans ce direct consacré à la dixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+2025 chars]"
49,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la dix-neuvième étape entre Embrun et Isola 2000",Le peloton débute sa journée à Embrun (Hautes-Alpes) et roulera jusqu’à la station de ski d’Isola 2000 (Alpes-Maritimes) vendredi 19 juillet. Le terrain montagneux devrait être propice à un nouveau duel entre Tadej Pogacar et Jonas Vingegaard.,https://www.lemonde.fr/sport/live/2024/07/19/en-direct-tour-de-france-2024-suivez-la-dix-neuvieme-etape-entre-embrun-et-isola-2000_6252641_3242.html,https://img.lemde.fr/2024/07/18/1440/0/8640/4320/1440/720/60/0/488ef6a_c6963d2c9f5e463487666bb19d97c8fb-0-c535db35633a4eb89b49bdf208e22084.jpg,2024-07-19T10:30:08Z,"Bienvenue dans ce direct consacré à la dix-neuvième étape du Tour de France 2024, 111e édition de la Grande Boucle.
Quoi ? Cette dix-neuvième étape est une des dernières occasions pour le maillot ja… [+2077 chars]"
50,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la onzième étape entre Evaux-les-Bains et Le Lioran","La onzième étape de l’édition 2024 s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.",https://www.lemonde.fr/sport/live/2024/07/10/en-direct-tour-de-france-2024-suivez-la-onzieme-etape-entre-evaux-les-bains-et-le-lioran_6248351_3242.html,https://img.lemde.fr/2024/07/09/720/0/8640/4320/1440/720/60/0/76dff19_2c446ef7ec68469199296a7e5efee7af-0-78742daad51648daa6ee0f12bded4f38.jpg,2024-07-10T09:30:13Z,"Bienvenue dans ce direct consacré à la dixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+2244 chars]"
51,le-monde,Le Monde,Louise Le Borgne et Oscar Korbosli,"En direct, Tour de France 2024 : suivez la 15ᵉ étape entre Loudenvielle et le plateau de Beille","La Grande Boucle se poursuit dans les Pyrénées, dimanche 14 juillet avec une étape longue de 198 kilomètres, réserve quatre difficultés au peloton, avant de se hisser sur le plateau de Beille.",https://www.lemonde.fr/sport/live/2024/07/14/en-direct-tour-de-france-2024-suivez-la-15-etape-entre-loudenvielle-et-le-plateau-de-beille_6249977_3242.html,https://img.lemde.fr/2024/07/12/696/0/4171/2085/1440/720/60/0/c36027e_5059580-01-06.jpg,2024-07-14T10:05:02Z,"Bienvenue dans ce direct consacré à la 15e étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligent.
… [+2165 chars]"
52,le-monde,Le Monde,Louise Le Borgne et Oscar Korbosli,"En direct, Tour de France 2024 : suivez la quatorzième étape entre Pau et Saint-Lary-Soulan","La Grande Boucle fait son entrée dans les Pyrénées, samedi 13 juillet, avec une arrivée au sommet du Pla d’Adet. La quatorzième étape, longue de 152 kilomètres, réserve trois difficultés au peloton, dont deux hors catégorie.",https://www.lemonde.fr/sport/live/2024/07/13/en-direct-tour-de-france-2024-suivez-la-quatorzieme-etape-entre-pau-et-saint-lary-soulan_6249659_3242.html,https://img.lemde.fr/2024/07/10/860/0/7252/3626/1440/720/60/0/aa2ab45_5040134-01-06.jpg,2024-07-13T11:20:12Z,"Bienvenue dans ce direct consacré à la quatorzième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obl… [+2115 chars]"
53,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la douzième étape entre Aurillac et Villeneuve-sur-Lot","La douzième étape de cette 111ᵉ édition de la Grande Boucle, longue de 203 kilomètres, traverse les plaines du Cantal et du Lot, jeudi 11 juillet. Les sprinteurs auront une nouvelle occasion de briller avant d’entrer dans les Pyrénées.",https://www.lemonde.fr/sport/live/2024/07/11/en-direct-tour-de-france-2024-suivez-la-douzieme-etape-entre-aurillac-et-villeneuve-sur-lot_6248785_3242.html,https://img.lemde.fr/2024/07/11/663/0/6852/3426/1440/720/60/0/e2ec722_5047689-01-06.jpg,2024-07-11T10:50:04Z,"Bienvenue dans ce direct consacré à la douzième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+2156 chars]"
54,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : le peloton réduit son écart sur l’échappée, avec 2 Français","La douzième étape de cette 111ᵉ édition de la Grande Boucle, longue de 203 kilomètres, traverse les plaines du Cantal et du Lot, jeudi 11 juillet. Les sprinteurs auront une nouvelle occasion de briller avant d’entrer dans les Pyrénées.",https://www.lemonde.fr/sport/live/2024/07/11/en-direct-tour-de-france-2024-le-peloton-fond-sur-l-echappee-de-quatre-coureurs-dont-trois-francais_6248785_3242.html,https://img.lemde.fr/2024/07/11/500/0/6000/3000/1440/720/60/0/50faab6_2024-07-11t130606z-2070257689-up1ek7b10e4qx-rtrmadp-3-cycling-france.JPG,2024-07-11T13:36:04Z,"Bienvenue dans ce direct consacré à la douzième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+2156 chars]"
55,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : abandon d’Ayuso, coéquipier de Pogacar, dans un début d’étape explosif","Cette treizième étape s’élance d’Agen (Lot-et-Garonne), vendredi 12 juillet, et rallie Pau (Pyrénées-Atlantiques). Une journée qui semble à nouveau promise aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/12/en-direct-tour-de-france-2024-suivez-la-treizieme-etape-entre-agen-et-pau_6249234_3242.html,https://img.lemde.fr/2024/07/12/882/0/5294/2647/1440/720/60/0/fc76490_5058432-01-06.jpg,2024-07-12T11:50:08Z,"Bienvenue dans ce direct consacré à la treizième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblig… [+2206 chars]"
56,le-monde,Le Monde,Louise Le Borgne et Mustapha Kessous,"En direct, Tour de France 2024 : retour au calme, le peloton se dirige vers une explication finale au sprint","La sixième étape de l’édition 2024 s’élance de Mâcon, jeudi 4 juillet, et rallie Dijon, en Bourgogne. Une étape de transition, longue de 163 kilomètres, favorable aux sprinteurs.",https://www.lemonde.fr/sport/live/2024/07/04/en-direct-tour-de-france-2024-retour-au-calme-apres-une-chute-massive_6246819_3242.html,https://img.lemde.fr/2024/07/04/1440/0/8640/4320/1440/720/60/0/52a83bb_1b0d270a06e049d2a96ea156624dab72-0-3004e8afe8a64947895b0c6d8353eea2.jpg,2024-07-04T14:50:09Z,"Bienvenue dans ce direct consacré à la sixième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+1762 chars]"
57,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : suivez la huitième étape entre Semur-en-Auxois et Colombey-les-Deux-Eglises","La huitième étape, entre Semur-en-Auxois (Côte-d’Or) et Colombey-les-Deux-Eglises (Haute-Marne), longue de 183,4 kilomètres, est parsemée de petites bosses. Les sprinteurs vont essayer de contenir les aspirations des baroudeurs.",https://www.lemonde.fr/sport/live/2024/07/06/en-direct-tour-de-france-2024-suivez-la-huitieme-etape-entre-semur-en-auxois-et-colombey-les-deux-eglises_6247372_3242.html,https://img.lemde.fr/2024/07/04/0/0/5173/2586/1440/720/60/0/62e1f59_2024-07-04t151731z-524443742-up1ek7416h4hz-rtrmadp-3-cycling-france.JPG,2024-07-06T11:20:03Z,"Bienvenue dans ce direct consacré à la huitième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 oblige… [+1799 chars]"
58,le-monde,Le Monde,Le Monde,"En direct, Tour de France 2024 : duel au sommet entre Pogacar et Vingegaard, Roglic et Evenepoel lâchés","La onzième étape de l’édition 2024 s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.",https://www.lemonde.fr/sport/live/2024/07/10/en-direct-tour-de-france-2024-romain-bardet-savoure-dans-son-virage-pogacar-en-tete-dans-la-descente-du-puy-mary_6248351_3242.html,https://img.lemde.fr/2024/07/10/698/0/4177/2088/1440/720/60/0/8816d54_5039968-01-06.jpg,2024-07-10T13:55:34Z,"Bienvenue dans ce direct consacré à la onzième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligen… [+2252 chars]"
59,le-monde,Le Monde,Louise Le Borgne et Oscar Korbosli,"En direct, Tour de France 2024 : avant la dernière ascension, le peloton réduit son écart sur les cinq coureurs de tête","La Grande Boucle se poursuit dans les Pyrénées, dimanche 14 juillet avec une étape longue de 198 kilomètres, réserve quatre difficultés au peloton, avant de se hisser sur le plateau de Beille.",https://www.lemonde.fr/sport/live/2024/07/14/en-direct-tour-de-france-2024-avant-la-derniere-ascension-le-peloton-reduit-son-ecart-sur-les-cinq-coureurs-de-tete_6249977_3242.html,https://img.lemde.fr/2024/07/14/468/0/5616/2808/1440/720/60/0/04bfb42_7a15529a9a1d4ecb9dc0684a2c25c197-0-479719c8c0c34f06aa3f139434326ad8.jpg,2024-07-14T14:22:29Z,"Bienvenue dans ce direct consacré à la 15e étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 obligent.
… [+2165 chars]"
60,le-monde,Le Monde,Louise Le Borgne et Oscar Korbosli,"En direct, Tour de France 2024 : Lenny Martinez établit le nouveau temps de référence sur le contre-la-montre","Comme en 1989, année marquée par le duel Laurent Fignon-Greg LeMond, la Grande Boucle se termine, ce dimanche, par un chrono individuel. La victoire finale est promise à Tadej Pogacar, maillot jaune.",https://www.lemonde.fr/sport/live/2024/07/21/en-direct-tour-de-france-2024-suivez-la-derniere-etape-un-contre-la-montre-entre-monaco-et-nice_6254598_3242.html,https://img.lemde.fr/2024/07/21/301/0/3613/1806/1440/720/60/0/fbc7fac_5136803-01-06.jpg,2024-07-21T12:40:01Z,"Bienvenue dans ce direct consacré à la vingt et unième étape du Tour de France 2024, 111e édition de la Grande Boucle.
Quoi ? Un contre-la-montre en forme bouquet final de ce Tour de France 2024. Le… [+2140 chars]"
61,le-monde,Le Monde,Louise Le Borgne et Oscar Korbosli,"En direct, Tour de France 2024 : suivez la dix-septième étape entre Saint-Paul-Trois-Châteaux et Superdévoluy","Le peloton met le cap sur les Alpes du Sud, mercredi, pour la dix-septième étape de la Grande Boucle, longue de 178 km. Aucun col de grande ampleur au programme, mais les 40 derniers kilomètres sont corsés.",https://www.lemonde.fr/sport/live/2024/07/17/en-direct-tour-de-france-2024-suivez-la-dix-septieme-etape-entre-saint-paul-trois-chateaux-et-superdevoluy_6251483_3242.html,https://img.lemde.fr/2024/07/16/740/0/4442/2221/1440/720/60/0/7c35147_5094141-01-06.jpg,2024-07-17T10:45:08Z,"Bienvenue dans ce direct consacré à la dix-septième étape du Tour de France 2024, 111 édition de la Grande Boucle et la première à ne pas arriver à Paris depuis 1905, Jeux olympiques de Paris 2024 ob… [+2445 chars]"
62,ign,IGN,Callum Williams,Anime Last Stand Codes July 2024,Grab these codes for active Anime Last Stand Codes for July 2024 before they expire and earn yourself additional rewards.,https://www.ign.com/articles/anime-last-stand-codes,https://assets-prd.ignimgs.com/2024/05/22/anime-last-stand-codes-roblox-1716343058489.png?width=1280,2024-06-30T23:00:00Z,On the hunt for some Roblox Anime Last Stand codes? You've come to the right place. We've put together all of the redeemable Anime Last Stand codes available in July 2024 for free resources and rerol… [+6050 chars]
63,ign,IGN,Matt Kim,Final Fantasy 14: Dawntrail Is Like Playing a Great One Piece Game,With the start of this brand new adventure it's clear that the team behind Final Fantasy 14: Dawntrail were inspired by various adventure stories including none other than One Piece,https://www.ign.com/articles/final-fantasy-14-dawntrail-is-like-playing-a-great-one-piece-game,https://assets-prd.ignimgs.com/2024/07/05/dawntrailonepiece-blogroll-1720199508101.jpg?width=1280,2024-07-05T17:30:00Z,"Over ten years and four expansions Square Enix explored the story of two warring gods, Hydaelyn and Zodiark, and the fractured worlds created through that, coming to a climactic finish in Endwalker. … [+6256 chars]"
64,ign,IGN,Connor Sheppard,The Terminator 6-Film Blu-Ray Collection Is Under $25 for Prime Day,These deals might not be back.,https://www.ign.com/articles/the-terminator-6-film-blu-ray-collection-is-under-25-for-prime-day,https://assets-prd.ignimgs.com/2022/08/02/terminator-movies-thumbnail-1659475780476.jpg?width=1280,2024-07-16T23:52:53Z,"For Prime Day, Amazon is discounting a six-movie collection of the Terminator series: an epic, sci-fi saga that details a grim future for humans. When our aspirations get bigger than our morality, hu… [+2165 chars]"
65,ign,IGN,Noah Hunter,"Daily Deals: Toshiba 75"" TV, HyperX CloudX, Street Fighter 6, and More",,https://www.ign.com/articles/daily-deals-toshiba-75-tv-hyperx-cloudx-street-fighter-6-and-more,https://assets-prd.ignimgs.com/2024/06/30/daily-deals-6-30-1719764575343.png?width=1280,2024-06-30T16:24:03Z,"Sunday is here, and we've rounded up some of the best deals you can find this weekend. Whether you're searching for a new gaming headset or a new game to pick up on sale, there are plenty of options … [+5359 chars]"
66,ign,IGN,Michael Peyton,Everything Coming to IGN’s San Diego Comic-Con 2024 Live Show,,https://www.ign.com/articles/everything-coming-to-igns-san-diego-comic-con-2024-live-show,https://assets-prd.ignimgs.com/2024/07/22/sdcc-promo-blogroll-1721670299394.jpg?width=1280,2024-07-22T20:00:00Z,"San Diego Comic-Con is back 
in a big way. After last years
 strike-affected and somewhat muted celebration (which still saw popular headliners like Star Wars Outlaws
, Teenage Mutant Ninja Turtle… [+4022 chars]"
67,ign,IGN,coreydemoss,Goddess of Victory: Nikke Announces Collaboration Event with Dave the Diver,,https://www.ign.com/articles/goddess-of-victory-nikke-announces-collaboration-event-with-dave-the-diver,https://assets-prd.ignimgs.com/2024/06/26/kv1-ip-version-1719425969226.png?width=1280,2024-07-03T17:36:28Z,"The third-person sci-fi shooter Goddess of Victory: Nikke is teaming up with Dave the Diver for a collaborative event. The event launches with the summer update on July 4, and perfect for summertime,… [+9678 chars]"
68,,Gizmodo.com,Gordon Jackson and James Whitbrook,"Updates From The Crow, Blade Runner 2099, and More","Image: Lionsgate
Bruce Timm teases the earliest days of Batman’s career in Batman: Caped Crusader. Elrond readies for war in a new look at The Rings of Power season 2. Plus, what’s coming on My Adventures With Superman, and another fiery new tease for Netfli…",https://gizmodo.com/the-crow-2024-new-pictures-bill-skarsgard-1851572267,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/0d0e635426817f12066a27df8da0f3ed.png",2024-07-03T13:05:00Z,"Bruce Timm teases the earliest days of Batmans career in Batman: Caped Crusader. Elrond readies for war in a new look at The Rings of Power season 2. Plus, whats coming on My Adventures With Superman… [+2993 chars]"
